datetime,open,high,low,close,volume,previous_close,high-low,high-pc,low-pc,tr,atr,upper_band,lower_band,in_uptrend
2018-01-05 16:00:00,16094.99,17118.13,16087.73,16593.01,4211.114828,16087.72,1030.4000000000015,1030.4100000000017,0.010000000000218279,1030.4100000000017,758.307142857143,18877.85142857143,14328.00857142857,True
2018-01-05 20:00:00,16594.14,17176.24,16353.0,16960.39,3964.777031,16593.01,823.2400000000016,583.2300000000032,240.0099999999984,823.2400000000016,768.771428571429,19070.93428571429,14458.305714285716,True
2018-01-06 00:00:00,16960.39,17099.99,16288.0,16521.59,4247.71364,16960.39,811.9900000000016,139.60000000000218,672.3899999999994,811.9900000000016,813.4728571428578,19134.413571428577,14458.305714285716,True
2018-01-06 04:00:00,16521.57,16750.0,16300.0,16518.0,2163.980432,16521.59,450.0,228.40999999999985,221.59000000000015,450.0,798.0442857142864,18919.13285714286,14458.305714285716,True
2018-01-06 08:00:00,16500.18,16750.01,16340.0,16529.89,2570.004863,16518.0,410.0099999999984,232.0099999999984,178.0,410.0099999999984,787.5271428571434,18907.586428571427,14458.305714285716,True
2018-01-06 12:00:00,16505.16,16639.0,16011.21,16556.22,3636.953819,16529.89,627.7900000000009,109.11000000000058,518.6800000000003,627.7900000000009,667.2114285714293,18326.739285714288,14458.305714285716,True
2018-01-06 16:00:00,16550.04,16982.0,16501.75,16770.01,3205.687621,16556.22,480.25,425.77999999999884,54.470000000001164,480.25,661.9557142857149,18727.742142857143,14756.007857142855,True
2018-01-06 20:00:00,16770.01,17143.13,16612.18,17069.79,2747.117133,16770.01,530.9500000000007,373.1200000000026,157.8299999999981,530.9500000000007,590.6042857142862,18649.46785714286,15105.84214285714,True
2018-01-07 00:00:00,17069.79,17099.96,16605.01,16740.68,3154.304603,17069.79,494.9500000000007,30.169999999998254,464.7800000000025,494.9500000000007,543.7057142857146,18483.602142857144,15221.367857142857,True
2018-01-07 04:00:00,16727.93,16749.98,16400.0,16746.99,2773.563248,16740.68,349.97999999999956,9.299999999999272,340.6800000000003,349.97999999999956,477.70428571428573,18008.102857142854,15221.367857142857,True
2018-01-07 08:00:00,16747.0,16886.75,16560.02,16607.0,1475.70652,16746.99,326.72999999999956,139.7599999999984,186.97000000000116,326.72999999999956,460.0942857142857,18103.66785714286,15343.102142857144,True
2018-01-07 12:00:00,16611.0,16649.05,16300.0,16439.65,1213.051465,16607.0,349.0499999999993,42.04999999999927,307.0,349.0499999999993,451.3857142857144,17828.682142857146,15343.102142857144,True
2018-01-07 16:00:00,16439.64,16474.87,15610.0,16100.9,2778.455183,16439.65,864.869999999999,35.219999999997526,829.6500000000015,864.869999999999,485.2542857142856,17498.197857142855,15343.102142857144,True
2018-01-07 20:00:00,16100.9,16500.0,15872.07,16150.03,1098.044539,16100.9,627.9300000000003,399.10000000000036,228.82999999999993,627.9300000000003,506.35142857142847,17705.089285714286,15343.102142857144,True
2018-01-08 00:00:00,16218.85,16322.3,15514.99,15670.37,3174.144134,16150.03,807.3099999999995,172.26999999999862,635.0400000000009,807.3099999999995,545.8314285714283,17556.139285714286,15343.102142857144,True
2018-01-08 04:00:00,15632.48,15921.68,15476.0,15865.0,3057.432567,15670.37,445.6800000000003,251.3099999999995,194.3700000000008,445.6800000000003,538.7928571428567,17315.21857142857,15343.102142857144,True
2018-01-08 08:00:00,15864.99,15869.97,14551.0,15400.0,4903.911256,15865.0,1318.9699999999993,4.969999999999345,1314.0,1318.9699999999993,677.2199999999996,17242.145,15343.102142857144,True
2018-01-08 12:00:00,15414.0,15499.0,12812.0,14299.98,8735.648961,15400.0,2687.0,99.0,2588.0,2687.0,1014.4014285714283,17198.704285714284,11112.295714285716,False
2018-01-08 16:00:00,14297.9,15247.33,14238.32,15196.55,4144.274704,14299.98,1009.0100000000002,947.3500000000004,61.659999999999854,1009.0100000000002,1108.6814285714283,17198.704285714284,11416.780714285716,False
2018-01-08 20:00:00,15196.56,15270.99,14392.32,14902.54,2585.19829,15196.55,878.6700000000001,74.44000000000051,804.2299999999996,878.6700000000001,1110.652857142857,17198.704285714284,11499.696428571428,False
2018-01-09 00:00:00,14902.54,15500.0,14701.0,15210.0,2267.730932,14902.54,799.0,597.4599999999991,201.54000000000087,799.0,1135.0914285714284,17198.704285714284,11695.225714285714,False
2018-01-09 04:00:00,15186.53,15397.0,14601.0,15062.28,2094.696764,15210.0,796.0,187.0,609.0,796.0,1133.4757142857143,17198.704285714284,11598.572857142857,False
2018-01-09 08:00:00,15062.28,15300.0,14170.33,14726.0,2553.318643,15062.28,1129.67,237.71999999999935,891.9500000000007,1129.67,1231.1885714285713,17198.704285714284,11041.599285714286,False
2018-01-09 12:00:00,14726.0,14829.98,14011.05,14654.96,3506.537695,14726.0,818.9300000000003,103.97999999999956,714.9500000000007,818.9300000000003,1159.7542857142857,17198.704285714284,10941.252142857142,False
2018-01-09 16:00:00,14655.01,14998.62,14585.01,14717.82,1558.961148,14654.96,413.6100000000006,343.6600000000017,69.94999999999891,413.6100000000006,834.9842857142859,17198.704285714284,12286.862142857142,False
2018-01-09 20:00:00,14717.82,14861.56,14125.0,14400.0,2333.759071,14717.82,736.5599999999995,143.73999999999978,592.8199999999997,736.5599999999995,796.0628571428572,16881.46857142857,12105.091428571428,False
2018-01-10 00:00:00,14401.0,14480.0,13750.0,13964.05,2823.255175,14400.0,730.0,80.0,650.0,730.0,774.8242857142858,16439.472857142857,11790.527142857143,False
2018-01-10 04:00:00,13980.0,14349.99,13855.0,13979.0,2736.517887,13964.05,494.9899999999998,385.9400000000005,109.04999999999927,494.9899999999998,731.3942857142857,16296.677857142857,11908.312142857141,False
2018-01-10 08:00:00,13978.95,14128.3,13131.31,13919.08,4921.021789,13979.0,996.9899999999998,149.29999999999927,847.6900000000005,996.9899999999998,760.1071428571429,15910.126428571428,11349.483571428573,False
2018-01-10 12:00:00,13919.09,14490.0,13500.0,14399.95,3221.049657,13919.08,990.0,570.9200000000001,419.0799999999999,990.0,740.1542857142857,15910.126428571428,11774.537142857143,False
2018-01-10 16:00:00,14399.95,14735.43,14172.95,14349.98,2238.172719,14399.95,562.4799999999996,335.47999999999956,227.0,562.4799999999996,703.5185714285714,15910.126428571428,12343.634285714286,False
2018-01-10 20:00:00,14349.98,14955.66,14240.0,14907.09,1470.984428,14349.98,715.6599999999999,605.6800000000003,109.97999999999956,715.6599999999999,746.6685714285712,15910.126428571428,12357.824285714287,False
2018-01-11 00:00:00,14940.0,14968.68,12613.0,12920.0,4980.407597,14907.09,2355.6800000000003,61.590000000000146,2294.09,2355.6800000000003,977.9714285714284,15910.126428571428,10856.925714285715,False
2018-01-11 04:00:00,12911.92,13631.98,11400.0,13530.42,12868.42584,12920.0,2231.9799999999996,711.9799999999996,1520.0,2231.9799999999996,1192.5399999999997,15910.126428571428,8938.37,False
2018-01-11 08:00:00,13530.42,13896.7,13041.0,13385.1,3680.231771,13530.42,855.7000000000007,366.28000000000065,489.4200000000001,855.7000000000007,1244.07,15910.126428571428,9736.64,False
2018-01-11 12:00:00,13385.1,14400.0,13282.13,13958.08,4441.493462,13385.1,1117.8700000000008,1014.8999999999996,102.97000000000116,1117.8700000000008,1261.3385714285716,15910.126428571428,10057.049285714284,False
2018-01-11 16:00:00,13950.05,14190.0,13205.58,13430.16,2789.52886,13958.08,984.4200000000001,231.92000000000007,752.5,984.4200000000001,1260.5414285714287,15910.126428571428,9916.165714285715,False
2018-01-11 20:00:00,13400.0,13655.92,12511.0,13238.78,4794.636219,13430.16,1144.92,225.76000000000022,919.1599999999999,1144.92,1343.747142857143,15910.126428571428,9052.21857142857,False
2018-01-12 00:00:00,13238.76,13855.0,12500.0,13850.0,4171.703479,13238.78,1355.0,616.2199999999993,738.7800000000007,1355.0,1435.081428571429,15910.126428571428,8872.255714285713,False
2018-01-12 04:00:00,13854.95,13966.63,13354.1,13722.04,2879.468236,13850.0,612.5299999999988,116.6299999999992,495.89999999999964,612.5299999999988,1186.06,15910.126428571428,10102.185,False
2018-01-12 08:00:00,13722.04,14109.78,13301.99,13900.02,2432.973815,13722.04,807.7900000000009,387.7399999999998,420.0500000000011,807.7900000000009,982.6042857142859,15910.126428571428,10758.072142857141,False
2018-01-12 12:00:00,13900.02,14059.48,13358.99,13411.79,2641.69364,13900.02,700.4899999999998,159.45999999999913,541.0300000000007,700.4899999999998,960.4314285714287,15910.126428571428,10827.940714285714,False
2018-01-12 16:00:00,13411.79,13801.01,13222.0,13717.0,2835.853077,13411.79,579.0100000000002,389.21999999999935,189.79000000000087,579.0100000000002,883.4514285714286,15910.126428571428,10861.150714285715,False
2018-01-12 20:00:00,13717.0,13900.0,13510.0,13740.01,1455.46989,13717.0,390.0,183.0,207.0,390.0,798.5342857142857,15910.126428571428,11309.397142857142,False
2018-01-13 00:00:00,13749.95,14250.0,13706.15,14066.0,2933.250737,13740.01,543.8500000000004,509.9899999999998,33.86000000000058,543.8500000000004,712.6671428571428,15910.126428571428,11840.073571428573,False
2018-01-13 04:00:00,14065.99,14320.0,13948.41,14255.09,2020.969985,14066.0,371.59000000000015,254.0,117.59000000000015,371.59000000000015,572.1800000000001,15850.745,12417.664999999999,False
2018-01-13 08:00:00,14250.0,14254.0,13974.94,14178.0,1680.679532,14255.09,279.0599999999995,1.0900000000001455,280.14999999999964,280.14999999999964,524.697142857143,15688.561428571431,12540.378571428571,False
2018-01-13 12:00:00,14166.0,14580.0,14083.55,14241.26,2567.923612,14178.0,496.4500000000007,402.0,94.45000000000073,496.4500000000007,480.22000000000014,15688.561428571431,12891.115,False
2018-01-13 16:00:00,14257.84,14357.0,13923.18,14089.34,1948.456534,14241.26,433.8199999999997,115.73999999999978,318.0799999999999,433.8199999999997,442.1242857142858,15466.462857142858,12813.717142857142,False
2018-01-13 20:00:00,14086.64,14348.19,14022.0,14210.0,1070.228128,14089.34,326.1900000000005,258.85000000000036,67.34000000000015,326.1900000000005,406.00714285714304,15403.11642857143,12967.073571428573,False
2018-01-14 00:00:00,14210.0,14339.5,14088.55,14162.0,1083.623176,14210.0,250.95000000000073,129.5,121.45000000000073,250.95000000000073,386.1428571428574,15372.453571428572,13055.596428571427,False
2018-01-14 04:00:00,14165.0,14200.0,13359.07,13590.0,2682.717948,14162.0,840.9300000000003,38.0,802.9300000000003,840.9300000000003,428.5828571428574,15065.283571428572,12493.786428571428,False
2018-01-14 08:00:00,13590.0,13720.0,13120.0,13280.15,2964.083149,13590.0,600.0,130.0,470.0,600.0,461.2128571428574,14803.638571428572,12036.361428571428,False
2018-01-14 12:00:00,13280.16,13426.45,12569.2,12869.89,6253.565164,13280.15,857.25,146.3000000000011,710.9499999999989,857.25,543.6557142857146,14628.792142857144,11366.857857142857,False
2018-01-14 16:00:00,12869.82,13450.0,12690.01,13109.0,2321.420216,12869.89,759.9899999999998,580.1100000000006,179.8799999999992,759.9899999999998,581.3042857142858,14628.792142857144,11326.092142857144,False
2018-01-14 20:00:00,13130.52,13600.8,13100.0,13474.99,1712.484676,13109.0,500.7999999999993,491.7999999999993,9.0,500.7999999999993,590.8728571428572,14628.792142857144,11577.781428571428,False
2018-01-15 00:00:00,13477.98,13733.52,13215.56,13368.43,2125.162132,13474.99,517.960000000001,258.53000000000065,259.4300000000003,517.960000000001,618.2685714285716,14628.792142857144,11619.734285714287,False
2018-01-15 04:00:00,13367.0,13736.4,13251.0,13355.0,1952.400232,13368.43,485.39999999999964,367.96999999999935,117.43000000000029,485.39999999999964,651.7614285714286,14628.792142857144,11538.415714285715,False
2018-01-15 08:00:00,13346.34,13740.27,13147.79,13644.9,3087.358567,13355.0,592.4799999999996,385.27000000000044,207.20999999999913,592.4799999999996,616.2685714285714,14628.792142857144,11595.224285714286,False
2018-01-15 12:00:00,13645.0,14249.99,13520.17,13990.01,3698.877325,13644.9,729.8199999999997,605.0900000000001,124.72999999999956,729.8199999999997,634.8142857142856,14628.792142857144,11980.637142857144,False
2018-01-15 16:00:00,13990.01,14100.0,13655.21,13760.0,1868.799947,13990.01,444.7900000000009,109.98999999999978,334.8000000000011,444.7900000000009,575.8914285714285,14628.792142857144,12149.930714285714,False
2018-01-15 20:00:00,13774.97,13841.75,13340.64,13539.93,1919.496502,13760.0,501.1100000000006,81.75,419.3600000000006,501.1100000000006,538.9085714285715,14628.792142857144,11974.469285714285,False
2018-01-16 00:00:00,13500.0,13542.93,12501.0,12828.99,7118.016627,13539.93,1041.9300000000003,3.0,1038.9300000000003,1041.9300000000003,616.2128571428574,14628.792142857144,11173.326428571429,False
2018-01-16 04:00:00,12829.98,13169.0,12222.0,12347.32,3386.526008,12828.99,947.0,340.0100000000002,606.9899999999998,947.0,677.5042857142859,14628.792142857144,10662.987142857142,False
2018-01-16 08:00:00,12340.0,12488.0,10620.88,12127.16,17380.2611,12347.32,1867.1200000000008,140.6800000000003,1726.4400000000005,1867.1200000000008,874.8928571428575,14179.118571428571,8929.761428571426,False
2018-01-16 12:00:00,12140.0,12200.0,11000.0,11964.02,8099.861147,12127.16,1200.0,72.84000000000015,1127.1599999999999,1200.0,961.6814285714289,14179.118571428571,8714.955714285714,False
2018-01-16 16:00:00,11963.9,11988.47,10575.35,11064.52,8288.472559,11964.02,1413.119999999999,24.44999999999891,1388.67,1413.119999999999,1059.2957142857144,14179.118571428571,8104.022857142856,False
2018-01-16 20:00:00,11082.12,11439.0,9035.0,10900.0,19128.03174,11064.52,2404.0,374.47999999999956,2029.5200000000004,2404.0,1339.1828571428573,14179.118571428571,6219.451428571429,False
2018-01-17 00:00:00,10899.99,11488.88,9777.0,10415.99,12871.83497,10900.0,1711.8799999999992,588.8799999999992,1123.0,1711.8799999999992,1512.1499999999999,14179.118571428571,6096.489999999999,False
2018-01-17 04:00:00,10415.99,11111.0,9950.55,10765.01,8250.154649,10415.99,1160.4500000000007,695.0100000000002,465.4400000000005,1160.4500000000007,1529.0814285714284,14179.118571428571,5943.530714285715,False
2018-01-17 08:00:00,10777.93,10799.78,9587.99,9808.14,9702.344149,10765.01,1211.7900000000009,34.77000000000044,1177.0200000000004,1211.7900000000009,1566.9085714285716,14179.118571428571,5493.159285714286,False
2018-01-17 12:00:00,9850.76,10333.01,9037.94,9227.47,14020.73653,9808.14,1295.0699999999997,524.8700000000008,770.1999999999989,1295.0699999999997,1485.1871428571428,14141.036428571428,5229.913571428572,False
2018-01-17 16:00:00,9227.46,10600.83,9150.01,10390.0,11753.76867,9227.47,1450.8199999999997,1373.3600000000006,77.45999999999913,1450.8199999999997,1521.0185714285712,14141.036428571428,5312.364285714286,False
2018-01-17 20:00:00,10366.0,11680.99,10181.89,10988.79,15732.95768,10390.0,1499.1000000000004,1290.9899999999998,208.11000000000058,1499.1000000000004,1533.3014285714287,14141.036428571428,6331.535714285713,False
2018-01-18 00:00:00,10972.59,11600.0,10650.0,10955.45,9452.007406,10988.79,950.0,611.2099999999991,338.7900000000009,950.0,1325.587142857143,14141.036428571428,7148.238571428571,False
2018-01-18 04:00:00,10950.01,11325.06,10435.33,10472.97,8196.573674,10955.45,889.7299999999996,369.60999999999876,520.1200000000008,889.7299999999996,1208.137142857143,14141.036428571428,7255.78357142857,False
2018-01-18 08:00:00,10461.71,11499.0,10440.01,11413.78,6725.663497,10472.97,1058.9899999999998,1026.0300000000007,32.95999999999913,1058.9899999999998,1193.642857142857,14141.036428571428,7388.5764285714295,False
2018-01-18 12:00:00,11413.78,11878.82,11230.0,11700.0,8457.279404,11413.78,648.8199999999997,465.03999999999905,183.78000000000065,648.8199999999997,1113.2185714285713,14141.036428571428,8214.754285714287,False
2018-01-18 16:00:00,11696.99,11700.06,10888.0,11541.94,7545.898796,11700.0,812.0599999999995,0.05999999999949068,812.0,812.0599999999995,1044.2171428571426,14141.036428571428,8161.378571428571,False
2018-01-18 20:00:00,11535.0,11742.95,10635.3,10961.97,8087.01216,11541.94,1107.6500000000015,201.01000000000022,906.6400000000012,1107.6500000000015,995.1928571428572,14141.036428571428,8203.546428571428,False
2018-01-19 00:00:00,10960.0,11435.0,10360.0,10830.52,8231.732797,10961.97,1075.0,473.03000000000065,601.9699999999993,1075.0,934.6071428571429,13701.321428571428,8093.678571428572,False
2018-01-19 04:00:00,10830.52,11333.0,10601.0,11069.72,5488.382275,10830.52,732.0,502.47999999999956,229.52000000000044,732.0,903.4642857142857,13677.392857142857,8256.607142857143,False
2018-01-19 08:00:00,11060.0,11596.0,10950.0,11530.22,5898.414912,11069.72,646.0,526.2800000000007,119.71999999999935,646.0,868.6457142857143,13677.392857142857,8667.062857142857,False
2018-01-19 12:00:00,11535.18,11795.0,11123.0,11400.0,6420.48879,11530.22,672.0,264.78000000000065,407.21999999999935,672.0,813.3614285714286,13677.392857142857,9018.915714285715,False
2018-01-19 16:00:00,11383.16,11700.0,11003.0,11160.5,5110.596379,11400.0,697.0,300.0,397.0,697.0,820.2442857142859,13677.392857142857,8890.767142857143,False
2018-01-19 20:00:00,11141.1,11487.39,11061.22,11474.98,2979.760268,11160.5,426.1700000000001,326.8899999999994,99.28000000000065,426.1700000000001,765.1171428571431,13569.65642857143,8978.95357142857,False
2018-01-20 00:00:00,11474.98,11795.0,11412.45,11749.93,3661.42197,11474.98,382.5499999999993,320.02000000000044,62.529999999998836,382.5499999999993,661.5314285714285,13569.65642857143,9619.130714285715,False
2018-01-20 04:00:00,11749.91,12869.0,11545.0,12660.98,9899.460966,11749.93,1324.0,1119.0699999999997,204.9300000000003,1324.0,697.102857142857,13569.65642857143,10115.691428571428,False
2018-01-20 08:00:00,12660.98,12835.0,12300.0,12320.01,4266.527722,12660.98,535.0,174.02000000000044,360.97999999999956,535.0,668.9599999999999,13569.65642857143,10560.62,False
2018-01-20 12:00:00,12320.05,12700.0,12240.24,12539.05,3472.518676,12320.01,459.7600000000002,379.9899999999998,79.77000000000044,459.7600000000002,642.3542857142857,13569.65642857143,10543.057142857142,False
2018-01-20 16:00:00,12539.08,13099.0,12535.0,12770.02,4922.859331,12539.05,564.0,559.9500000000007,4.049999999999272,564.0,626.9257142857142,13569.65642857143,10936.222857142857,False
2018-01-20 20:00:00,12779.53,12929.97,12600.0,12799.94,2546.069162,12770.02,329.96999999999935,159.9499999999989,170.02000000000044,329.96999999999935,574.492857142857,13569.65642857143,11041.506428571429,False
2018-01-21 00:00:00,12799.8,12799.8,12201.0,12400.0,5130.624885,12799.94,598.7999999999993,0.1400000000012369,598.9400000000005,598.9400000000005,599.1742857142856,13569.65642857143,10702.877142857144,False
2018-01-21 04:00:00,12409.96,12410.0,11300.0,11701.14,9978.489419,12400.0,1110.0,10.0,1100.0,1110.0,703.0957142857143,13569.65642857143,9745.712857142857,False
2018-01-21 08:00:00,11721.43,12194.18,11515.0,12194.18,6688.411092,11701.14,679.1800000000003,493.0400000000009,186.13999999999942,679.1800000000003,610.9785714285715,13569.65642857143,10021.654285714285,False
2018-01-21 12:00:00,12194.18,12291.35,11403.0,11412.0,5842.031897,12194.18,888.3500000000004,97.17000000000007,791.1800000000003,888.3500000000004,661.4571428571429,13569.65642857143,9862.80357142857,False
2018-01-21 16:00:00,11420.99,11548.99,11024.0,11356.99,8398.565957,11412.0,524.9899999999998,136.98999999999978,388.0,524.9899999999998,670.7757142857143,13298.822142857141,9274.167857142857,False
2018-01-21 20:00:00,11356.99,11542.39,10965.0,11530.0,5341.650176,11356.99,577.3899999999994,185.39999999999964,391.9899999999998,577.3899999999994,672.6885714285714,13271.760714285714,9235.629285714285,False
2018-01-22 00:00:00,11530.0,11770.0,11149.0,11502.93,5103.973188,11530.0,621.0,240.0,381.0,621.0,714.2642857142857,13271.760714285714,9316.707142857143,False
2018-01-22 04:00:00,11480.56,11765.0,11400.0,11743.97,4492.376024,11502.93,365.0,262.0699999999997,102.93000000000029,365.0,680.8442857142857,13271.760714285714,9539.967142857144,False
2018-01-22 08:00:00,11745.0,11926.35,11231.0,11240.0,4390.403349,11743.97,695.3500000000004,182.38000000000102,512.9699999999993,695.3500000000004,621.6085714285715,13271.760714285714,9713.849285714285,False
2018-01-22 12:00:00,11240.0,11380.0,10139.97,10330.0,14109.4601,11240.0,1240.0300000000007,140.0,1100.0300000000007,1240.0300000000007,701.7300000000001,12865.175000000001,8654.795,False
2018-01-22 16:00:00,10330.06,10750.0,10231.0,10540.71,6780.8823,10330.0,519.0,420.0,99.0,519.0,648.9657142857143,12437.397142857142,8543.602857142858,False
2018-01-22 20:00:00,10507.01,10849.0,9900.24,10760.05,8875.51183,10540.71,948.7600000000002,308.2900000000009,640.4699999999993,948.7600000000002,709.5042857142859,12437.397142857142,8246.107142857141,False
2018-01-23 00:00:00,10760.05,10998.0,10502.0,10835.0,5031.535467,10760.05,496.0,237.95000000000073,258.0499999999993,496.0,697.877142857143,12437.397142857142,8656.368571428571,False
2018-01-23 04:00:00,10830.82,10941.54,10108.4,10250.0,6406.772069,10835.0,833.1400000000012,106.54000000000087,726.6000000000004,833.1400000000012,728.1828571428575,12437.397142857142,8340.42142857143,False
2018-01-23 08:00:00,10250.85,10645.06,9905.0,10143.1,5818.293436,10250.0,740.0599999999995,395.0599999999995,345.0,740.0599999999995,781.7628571428575,12437.397142857142,7929.741428571427,False
2018-01-23 12:00:00,10143.01,10770.54,9987.02,10750.0,6732.222401,10143.1,783.5200000000004,627.4400000000005,156.07999999999993,783.5200000000004,794.3585714285717,12437.397142857142,7995.704285714286,False
2018-01-23 16:00:00,10750.0,11399.0,10740.0,10952.98,8641.766165,10750.0,659.0,649.0,10.0,659.0,711.3542857142859,12437.397142857142,8935.437142857143,False
2018-01-23 20:00:00,10952.96,11199.0,10678.0,10799.18,4843.333014,10952.98,521.0,246.02000000000044,274.97999999999956,521.0,711.6400000000002,12437.397142857142,8803.58,False
2018-01-24 00:00:00,10799.14,10894.08,10503.0,10820.32,4205.301336,10799.18,391.0799999999999,94.89999999999964,296.1800000000003,391.0799999999999,631.9714285714288,12437.397142857142,8802.625714285714,False
2018-01-24 04:00:00,10820.32,11100.1,10500.0,10956.0,4565.207538,10820.32,600.1000000000004,279.78000000000065,320.3199999999997,600.1000000000004,646.8428571428574,12437.397142857142,8859.521428571426,False
2018-01-24 08:00:00,10955.99,11234.0,10729.0,11111.0,4105.795217,10956.0,505.0,278.0,227.0,505.0,599.9657142857143,12437.397142857142,9181.602857142858,False
2018-01-24 12:00:00,11111.0,11570.48,11022.0,11070.09,7581.661758,11111.0,548.4799999999996,459.47999999999956,89.0,548.4799999999996,572.5971428571429,12437.397142857142,9578.448571428571,False
